Q1,Q2,CODES,OPT,R,TYPE,C1,Q
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is extremely passive needs help to get going,GG348,,1==Totally disagree;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG348,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is extremely passive needs help to get going,GG348,,1==Totally disagree;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG348,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is extremely passive needs help to get going,GG348,,1==Totally disagree;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG348,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is extremely passive needs help to get going,GG348,,1==Totally disagree;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG348,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is extremely passive needs help to get going,GG348,,1==Totally disagree;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG348,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is extremely passive needs help to get going,GG348,,1==Totally disagree;2==Slightly disagree;3==Very true or often,Categorical,GG348,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is extremely passive needs help to get going,GG348,,1==Totally disagree;2==Slightly disagree;3==Very true or often true,Categorical,GG348,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is extremely passive needs help to get going,GG348,,1==Totally disagree;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG348,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes aggressive when he or she is frustrated,GG350,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG350,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes aggressive when he or she is frustrated,GG350,,1==Not true;2==Somewhat or;3==Very true or often true,Categorical,GG350,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes aggressive when he or she is frustrated,GG350,,1==Not true;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG350,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes aggressive when he or she is frustrated,GG350,,1==Not true;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG350,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes aggressive when he or she is frustrated,GG350,,1==Not true;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG350,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes aggressive when he or she is frustrated,GG350,,1==Not true;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG350,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes aggressive when he or she is frustrated,GG350,,1==Not true;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG350,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes aggressive when he or she is frustrated,GG350,,1==Not true;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG350,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes aggressive when he or she is frustrated,GG350,,1==Not true;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG350,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes aggressive when he or she is frustrated,GG350,,1==Not true;2==Slightly disagree;3==Very true or often,Categorical,GG350,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes aggressive when he or she is frustrated,GG350,,1==Not true;2==Slightly disagree;3==Very true or often true,Categorical,GG350,q06-m36-m
